t, x1, x2, u
0.664, 0.0140097, 0.0245223, 1
0.665, 0.0140342, 0.024475, 1
0.666, 0.0140586, 0.0244274, 1
0.667, 0.014083, 0.0243796, 1
0.668, 0.0141074, 0.0243316, 1
0.669, 0.0141317, 0.0242834, 1
0.67, 0.0141559, 0.0242349, 1
0.671, 0.0141802, 0.0241863, 1
0.672, 0.0142043, 0.0241374, 1
0.673, 0.0142284, 0.0240883, 1
0.674, 0.0142525, 0.0240389, 1
0.675, 0.0142765, 0.0239894, 1
0.676, 0.0143005, 0.0239397, 1
0.677, 0.0143244, 0.0238897, 1
0.678, 0.0143483, 0.0238395, 1
0.679, 0.0143721, 0.0237891, 1
0.68, 0.0143958, 0.0237385, 1
0.681, 0.0144195, 0.0236877, 1
0.682, 0.0144432, 0.0236367, 1
0.683, 0.0144668, 0.0235854, 1
0.684, 0.0144904, 0.023534, 1
0.685, 0.0145139, 0.0234823, 1
0.686, 0.0145373, 0.0234304, 1
0.687, 0.0145607, 0.0233783, 1
0.688, 0.0145841, 0.0233261, 1
0.689, 0.0146074, 0.0232736, 1
0.69, 0.0146306, 0.0232208, 1
0.691, 0.0146538, 0.0231679, 1
0.692, 0.014677, 0.0231148, 1
0.693, 0.0147001, 0.0230615, 1
0.694, 0.0147231, 0.023008, 1
0.695, 0.0147461, 0.0229542, 1
0.696, 0.014769, 0.0229003, 1
0.697, 0.0147919, 0.0228461, 1
0.698, 0.0148147, 0.0227918, 1
0.699, 0.0148375, 0.0227373, 1
0.7, 0.0148602, 0.0226825, 1
0.701, 0.0148828, 0.0226276, 1
0.702, 0.0149054, 0.0225724, 1
0.703, 0.014928, 0.0225171, 1
0.704, 0.0149505, 0.0224615, 1
0.705, 0.0149729, 0.0224058, 1
0.706, 0.0149953, 0.0223499, 1
0.707, 0.0150176, 0.0222937, 1
0.708, 0.0150399, 0.0222374, 1
0.709, 0.0150621, 0.0221809, 1
0.71, 0.0150842, 0.0221241, 1
0.711, 0.0151063, 0.0220672, 1
0.712, 0.0151284, 0.0220101, 1
0.713, 0.0151503, 0.0219528, 1
0.714, 0.0151723, 0.0218953, 1
0.715, 0.0151941, 0.0218376, 1
0.716, 0.0152159, 0.0217797, 1
0.717, 0.0152377, 0.0217217, 1
0.718, 0.0152594, 0.0216634, 1
0.719, 0.015281, 0.021605, 1
0.72, 0.0153026, 0.0215463, 1
0.721, 0.0153241, 0.0214875, 1
0.722, 0.0153456, 0.0214285, 1
0.723, 0.015367, 0.0213693, 1
0.724, 0.0153883, 0.0213099, 1
0.725, 0.0154096, 0.0212503, 1
0.726, 0.0154308, 0.0211906, 1
0.727, 0.015452, 0.0211306, 1
0.728, 0.0154731, 0.0210705, 1
0.729, 0.0154941, 0.0210102, 1
0.73, 0.0155151, 0.0209497, 1
0.731, 0.015536, 0.0208891, 1
0.732, 0.0155569, 0.0208282, 1
0.733, 0.0155777, 0.0207672, 1
0.734, 0.0155984, 0.020706, 1
0.735, 0.0156191, 0.0206446, 1
0.736, 0.0156397, 0.020583, 1
0.737, 0.0156602, 0.0205213, 1
0.738, 0.0156807, 0.0204594, 1
0.739, 0.0157012, 0.0203973, 1
0.74, 0.0157215, 0.020335, 1
0.741, 0.0157418, 0.0202726, 1
0.742, 0.0157621, 0.0202099, 1
0.743, 0.0157823, 0.0201472, 1
0.744, 0.0158024, 0.0200842, 1
0.745, 0.0158224, 0.0200211, 1
0.746, 0.0158424, 0.0199578, 1
0.747, 0.0158623, 0.0198943, 1
0.748, 0.0158822, 0.0198306, 1
0.749, 0.015902, 0.0197668, 1
0.75, 0.0159217, 0.0197028, 1
0.751, 0.0159414, 0.0196387, 1
0.752, 0.015961, 0.0195744, 1
0.753, 0.0159806, 0.0195099, 1
0.754, 0.016, 0.0194452, 1
0.755, 0.0160194, 0.0193804, 1
0.756, 0.0160388, 0.0193154, 1
0.757, 0.0160581, 0.0192503, 1
0.758, 0.0160773, 0.019185, 1
0.759, 0.0160964, 0.0191195, 1
0.76, 0.0161155, 0.0190539, 1
0.761, 0.0161346, 0.0189881, 1
0.762, 0.0161535, 0.0189222, 1
0.763, 0.0161724, 0.0188561, 1
0.764, 0.0161912, 0.0187898, 1
0.765, 0.01621, 0.0187234, 1
0.766, 0.0162287, 0.0186568, 1
0.767, 0.0162473, 0.0185901, 1
0.768, 0.0162658, 0.0185232, 1
0.769, 0.0162843, 0.0184561, 1
0.77, 0.0163028, 0.0183889, 1
0.771, 0.0163211, 0.0183216, 1
0.772, 0.0163394, 0.018254, 1
0.773, 0.0163576, 0.0181864, 1
0.774, 0.0163758, 0.0181186, 1
0.775, 0.0163939, 0.0180506, 1
0.776, 0.0164119, 0.0179825, 1
0.777, 0.0164298, 0.0179142, 1
0.778, 0.0164477, 0.0178458, 1
0.779, 0.0164655, 0.0177773, 1
0.78, 0.0164833, 0.0177086, 1
0.781, 0.0165009, 0.0176397, 1
0.782, 0.0165185, 0.0175707, 1
0.783, 0.0165361, 0.0175016, 1
0.784, 0.0165535, 0.0174323, 1
0.785, 0.0165709, 0.0173629, 1
0.786, 0.0165883, 0.0172933, 1
0.787, 0.0166055, 0.0172236, 1
0.788, 0.0166227, 0.0171537, 1
0.789, 0.0166398, 0.0170837, 1
0.79, 0.0166569, 0.0170136, 1
0.791, 0.0166739, 0.0169433, 1
0.792, 0.0166908, 0.0168729, 1
0.793, 0.0167076, 0.0168024, 1
0.794, 0.0167244, 0.0167317, 1
0.795, 0.0167411, 0.0166609, 1
0.796, 0.0167577, 0.0165899, 1
0.797, 0.0167743, 0.0165188, 1
0.798, 0.0167907, 0.0164476, 1
0.799, 0.0168071, 0.0163763, 1
0.8, 0.0168235, 0.0163048, 1
0.801, 0.0168398, 0.0162332, 1
0.802, 0.016856, 0.0161614, 1
0.803, 0.0168721, 0.0160895, 1
0.804, 0.0168881, 0.0160175, 1
0.805, 0.0169041, 0.0159454, 1
0.806, 0.01692, 0.0158731, 1
0.807, 0.0169359, 0.0158007, 1
0.808, 0.0169516, 0.0157282, 1
0.809, 0.0169673, 0.0156556, 1
0.81, 0.0169829, 0.0155828, 1
0.811, 0.0169985, 0.0155099, 1
0.812, 0.017014, 0.0154369, 1
0.813, 0.0170294, 0.0153638, 1
0.814, 0.0170447, 0.0152905, 1
0.815, 0.0170599, 0.0152171, 1
0.816, 0.0170751, 0.0151437, 1
0.817, 0.0170902, 0.01507, 1
0.818, 0.0171053, 0.0149963, 1
0.819, 0.0171202, 0.0149224, 1
0.82, 0.0171351, 0.0148485, 1
0.821, 0.0171499, 0.0147744, 1
0.822, 0.0171646, 0.0147002, 1
0.823, 0.0171793, 0.0146259, 1
0.824, 0.0171939, 0.0145515, 1
0.825, 0.0172084, 0.0144769, 1
0.826, 0.0172229, 0.0144023, 1
0.827, 0.0172372, 0.0143275, 1
0.828, 0.0172515, 0.0142526, 1
0.829, 0.0172657, 0.0141776, 1
0.83, 0.0172799, 0.0141025, 1
0.831, 0.0172939, 0.0140273, 1
0.832, 0.0173079, 0.013952, 1
0.833, 0.0173218, 0.0138766, 1
0.834, 0.0173357, 0.0138011, 1
0.835, 0.0173494, 0.0137255, 1
0.836, 0.0173631, 0.0136497, 1
0.837, 0.0173767, 0.0135739, 1
0.838, 0.0173903, 0.013498, 1
0.839, 0.0174037, 0.0134219, 1
0.84, 0.0174171, 0.0133458, 1
0.841, 0.0174304, 0.0132695, 1
0.842, 0.0174437, 0.0131932, 1
0.843, 0.0174568, 0.0131168, 1
0.844, 0.0174699, 0.0130402, 1
0.845, 0.0174829, 0.0129636, 1
0.846, 0.0174958, 0.0128869, 1
0.847, 0.0175087, 0.01281, 1
0.848, 0.0175214, 0.0127331, 1
0.849, 0.0175341, 0.0126561, 1
0.85, 0.0175467, 0.012579, 1
0.851, 0.0175593, 0.0125018, 1
0.852, 0.0175718, 0.0124245, 1
0.853, 0.0175841, 0.0123471, 1
0.854, 0.0175964, 0.0122696, 1
0.855, 0.0176087, 0.0121921, 1
0.856, 0.0176208, 0.0121144, 1
0.857, 0.0176329, 0.0120367, 1
0.858, 0.0176449, 0.0119588, 1
0.859, 0.0176568, 0.0118809, 1
0.86, 0.0176687, 0.0118029, 1
0.861, 0.0176804, 0.0117248, 1
0.862, 0.0176921, 0.0116467, 1
0.863, 0.0177037, 0.0115684, 1
0.864, 0.0177153, 0.0114901, 1
0.865, 0.0177267, 0.0114117, 1
0.866, 0.0177381, 0.0113332, 1
0.867, 0.0177494, 0.0112546, 1
0.868, 0.0177606, 0.0111759, 1
0.869, 0.0177717, 0.0110972, 1
0.87, 0.0177828, 0.0110184, 1
0.871, 0.0177938, 0.0109395, 1
0.872, 0.0178047, 0.0108606, 1
0.873, 0.0178155, 0.0107815, 1
0.874, 0.0178262, 0.0107024, 1
0.875, 0.0178369, 0.0106232, 1
0.876, 0.0178475, 0.010544, 1
0.877, 0.017858, 0.0104646, 1
0.878, 0.0178684, 0.0103852, 1
0.879, 0.0178787, 0.0103058, 1
0.88, 0.017889, 0.0102262, 1
0.881, 0.0178992, 0.0101466, 1
0.882, 0.0179093, 0.010067, 1
0.883, 0.0179193, 0.00998722, 1
0.884, 0.0179293, 0.00990741, 1
0.885, 0.0179391, 0.00982754, 1
0.886, 0.0179489, 0.0097476, 1
0.887, 0.0179586, 0.0096676, 1
0.888, 0.0179683, 0.00958754, 1
0.889, 0.0179778, 0.00950742, 1
0.89, 0.0179873, 0.00942723, 1
0.891, 0.0179967, 0.00934698, 1
0.892, 0.018006, 0.00926668, 1
0.893, 0.0180152, 0.00918631, 1
0.894, 0.0180243, 0.00910589, 1
0.895, 0.0180334, 0.00902541, 1
0.896, 0.0180424, 0.00894487, 1
0.897, 0.0180513, 0.00886428, 1
0.898, 0.0180601, 0.00878363, 1
0.899, 0.0180689, 0.00870293, 1
0.9, 0.0180775, 0.00862218, 1
0.901, 0.0180861, 0.00854137, 1
0.902, 0.0180946, 0.00846052, 1
0.903, 0.018103, 0.00837961, 1
0.904, 0.0181114, 0.00829865, 1
0.905, 0.0181196, 0.00821764, 1
0.906, 0.0181278, 0.00813659, 1
0.907, 0.0181359, 0.00805549, 1
0.908, 0.0181439, 0.00797434, 1
0.909, 0.0181519, 0.00789314, 1
0.91, 0.0181597, 0.0078119, 1
0.911, 0.0181675, 0.00773062, 1
0.912, 0.0181752, 0.00764929, 1
0.913, 0.0181828, 0.00756792, 1
0.914, 0.0181903, 0.00748651, 1
0.915, 0.0181977, 0.00740506, 1
0.916, 0.0182051, 0.00732357, 1
0.917, 0.0182124, 0.00724204, 1
0.918, 0.0182196, 0.00716047, 1
0.919, 0.0182267, 0.00707886, 1
0.92, 0.0182338, 0.00699722, 1
0.921, 0.0182407, 0.00691554, 1
0.922, 0.0182476, 0.00683382, 1
0.923, 0.0182544, 0.00675207, 1
0.924, 0.0182611, 0.00667029, 1
0.925, 0.0182677, 0.00658847, 1
0.926, 0.0182743, 0.00650663, 1
0.927, 0.0182807, 0.00642475, 1
0.928, 0.0182871, 0.00634284, 1
0.929, 0.0182934, 0.0062609, 1
0.93, 0.0182996, 0.00617893, 1
0.931, 0.0183058, 0.00609694, 1
0.932, 0.0183118, 0.00601492, 1
0.933, 0.0183178, 0.00593287, 1
0.934, 0.0183237, 0.0058508, 1
0.935, 0.0183295, 0.0057687, 1
0.936, 0.0183352, 0.00568658, 1
0.937, 0.0183409, 0.00560443, 1
0.938, 0.0183464, 0.00552227, 1
0.939, 0.0183519, 0.00544008, 1
0.94, 0.0183573, 0.00535787, 1
0.941, 0.0183626, 0.00527564, 1
0.942, 0.0183679, 0.00519339, 1
0.943, 0.018373, 0.00511113, 1
0.944, 0.0183781, 0.00502885, 1
0.945, 0.0183831, 0.00494655, 1
0.946, 0.018388, 0.00486423, 1
0.947, 0.0183928, 0.00478191, 1
0.948, 0.0183976, 0.00469956, 1
0.949, 0.0184022, 0.00461721, 1
0.95, 0.0184068, 0.00453484, 1
0.951, 0.0184113, 0.00445246, 1
0.952, 0.0184157, 0.00437007, 1
0.953, 0.01842, 0.00428767, 1
0.954, 0.0184243, 0.00420526, 1
0.955, 0.0184284, 0.00412284, 1
0.956, 0.0184325, 0.00404041, 1
0.957, 0.0184365, 0.00395798, 1
0.958, 0.0184404, 0.00387554, 1
0.959, 0.0184443, 0.0037931, 1
0.96, 0.018448, 0.00371065, 1
0.961, 0.0184517, 0.0036282, 1
0.962, 0.0184553, 0.00354575, 1
0.963, 0.0184588, 0.00346329, 1
0.964, 0.0184622, 0.00338084, 1
0.965, 0.0184655, 0.00329838, 1
0.966, 0.0184688, 0.00321593, 1
0.967, 0.018472, 0.00313347, 1
0.968, 0.0184751, 0.00305102, 1
0.969, 0.0184781, 0.00296857, 1
0.97, 0.018481, 0.00288613, 1
0.971, 0.0184838, 0.00280369, 1
0.972, 0.0184866, 0.00272125, 1
0.973, 0.0184893, 0.00263882, 1
0.974, 0.0184919, 0.0025564, 1
0.975, 0.0184944, 0.00247399, 1
0.976, 0.0184968, 0.00239158, 1
0.977, 0.0184992, 0.00230919, 1
0.978, 0.0185015, 0.0022268, 1
0.979, 0.0185036, 0.00214443, 1
0.98, 0.0185057, 0.00206207, 1
0.981, 0.0185078, 0.00197972, 1
0.982, 0.0185097, 0.00189738, 1
0.983, 0.0185116, 0.00181506, 1
0.984, 0.0185133, 0.00173275, 1
0.985, 0.018515, 0.00165046, 1
0.986, 0.0185166, 0.00156819, 1
0.987, 0.0185182, 0.00148593, 1
0.988, 0.0185196, 0.0014037, 1
0.989, 0.018521, 0.00132148, 1
0.99, 0.0185222, 0.00123928, 1
0.991, 0.0185234, 0.0011571, 1
0.992, 0.0185246, 0.00107494, 1
0.993, 0.0185256, 0.00099281, 1
0.994, 0.0185265, 0.000910699, 1
0.995, 0.0185274, 0.000828612, 1
0.996, 0.0185282, 0.000746549, 1
0.997, 0.0185289, 0.000664512, 1
0.998, 0.0185295, 0.000582501, 1
0.999, 0.0185301, 0.000500518, 1
1, 0.0185305, 0.000418562, 1
1.001, 0.0185309, 0.000336635, 1
1.002, 0.0185312, 0.000254737, 1
1.003, 0.0185314, 0.00017287, 1
1.004, 0.0185316, 9.10335e-05, 1
1.005, 0.0185316, 9.22897e-06, 1
1.006, 0.0185316, -7.25429e-05, 1
1.007, 0.0185315, -0.000154281, 1
1.008, 0.0185313, -0.000235986, 1
1.009, 0.018531, -0.000317655, 1
1.01, 0.0185306, -0.000399288, 1
1.011, 0.0185302, -0.000480885, 1
1.012, 0.0185297, -0.000562445, 1
1.013, 0.0185291, -0.000643966, 1
1.014, 0.0185284, -0.000725449, 1
1.015, 0.0185276, -0.000806892, 1
1.016, 0.0185268, -0.000888294, 1
1.017, 0.0185258, -0.000969655, 1
1.018, 0.0185248, -0.00105097, 1
1.019, 0.0185237, -0.00113225, 1
1.02, 0.0185226, -0.00121348, 1
1.021, 0.0185213, -0.00129467, 1
1.022, 0.01852, -0.00137581, 1
1.023, 0.0185186, -0.00145691, 1
1.024, 0.0185171, -0.00153796, 1
1.025, 0.0185155, -0.00161896, 1
1.026, 0.0185138, -0.00169992, 1
1.027, 0.0185121, -0.00178082, 1
1.028, 0.0185103, -0.00186168, 1
1.029, 0.0185084, -0.00194249, 1
1.03, 0.0185064, -0.00202324, 1
1.031, 0.0185043, -0.00210394, 1
1.032, 0.0185022, -0.00218459, 1
1.033, 0.0184999, -0.00226518, 1
1.034, 0.0184976, -0.00234573, 1
1.035, 0.0184952, -0.00242621, 1
1.036, 0.0184928, -0.00250664, 1
1.037, 0.0184902, -0.00258701, 1
1.038, 0.0184876, -0.00266733, 1
1.039, 0.0184849, -0.00274759, 1
1.04, 0.0184821, -0.00282778, 1
1.041, 0.0184792, -0.00290792, 1
1.042, 0.0184763, -0.002988, 1
1.043, 0.0184733, -0.00306801, 1
1.044, 0.0184702, -0.00314797, 1
1.045, 0.018467, -0.00322786, 1
1.046, 0.0184637, -0.00330769, 1
1.047, 0.0184604, -0.00338745, 1
1.048, 0.0184569, -0.00346715, 1
1.049, 0.0184534, -0.00354678, 1
1.05, 0.0184498, -0.00362635, 1
1.051, 0.0184462, -0.00370585, 1
1.052, 0.0184424, -0.00378528, 1
1.053, 0.0184386, -0.00386464, 1
1.054, 0.0184347, -0.00394393, 1
1.055, 0.0184307, -0.00402315, 1
1.056, 0.0184266, -0.0041023, 1
1.057, 0.0184225, -0.00418138, 1
1.058, 0.0184183, -0.00426038, 1
1.059, 0.018414, -0.00433932, 1
1.06, 0.0184096, -0.00441817, 1
1.061, 0.0184052, -0.00449696, 1
1.062, 0.0184006, -0.00457566, 1
1.063, 0.018396, -0.0046543, 1
1.064, 0.0183913, -0.00473285, 1
1.065, 0.0183865, -0.00481133, 1
1.066, 0.0183817, -0.00488972, 1
1.067, 0.0183768, -0.00496804, 1
1.068, 0.0183717, -0.00504628, 1
1.069, 0.0183667, -0.00512444, 1
1.07, 0.0183615, -0.00520252, 1
1.071, 0.0183563, -0.00528051, 1
1.072, 0.0183509, -0.00535842, 1
1.073, 0.0183455, -0.00543625, 1
1.074, 0.0183401, -0.00551399, 1
1.075, 0.0183345, -0.00559165, 1
1.076, 0.0183289, -0.00566922, 1
1.077, 0.0183232, -0.0057467, 1
1.078, 0.0183174, -0.0058241, 1
1.079, 0.0183115, -0.00590141, 1
1.08, 0.0183056, -0.00597863, 1
1.081, 0.0182996, -0.00605576, 1
1.082, 0.0182935, -0.00613281, 1
1.083, 0.0182873, -0.00620976, 1
1.084, 0.0182811, -0.00628661, 1
1.085, 0.0182747, -0.00636338, 1
1.086, 0.0182683, -0.00644005, 1
1.087, 0.0182618, -0.00651663, 1
1.088, 0.0182553, -0.00659312, 1
1.089, 0.0182487, -0.00666951, 1
1.09, 0.018242, -0.0067458, 1
1.091, 0.0182352, -0.006822, 1
1.092, 0.0182283, -0.0068981, 1
1.093, 0.0182214, -0.0069741, 1
1.094, 0.0182144, -0.00705, 1
1.095, 0.0182073, -0.0071258, 1
1.096, 0.0182001, -0.00720151, 1
1.097, 0.0181929, -0.00727711, 1
1.098, 0.0181856, -0.00735261, 1
1.099, 0.0181782, -0.00742801, 1
1.1, 0.0181707, -0.0075033, 1
1.101, 0.0181632, -0.0075785, 1
1.102, 0.0181555, -0.00765358, 1
1.103, 0.0181479, -0.00772856, 1
1.104, 0.0181401, -0.00780344, 1
1.105, 0.0181322, -0.00787821, 1
1.106, 0.0181243, -0.00795287, 1
1.107, 0.0181163, -0.00802743, 1
1.108, 0.0181083, -0.00810187, 1
1.109, 0.0181001, -0.00817621, 1
1.11, 0.0180919, -0.00825044, 1
1.111, 0.0180836, -0.00832455, 1
1.112, 0.0180753, -0.00839856, 1
1.113, 0.0180668, -0.00847245, 1
1.114, 0.0180583, -0.00854623, 1
1.115, 0.0180497, -0.0086199, 1
1.116, 0.0180411, -0.00869345, 1
1.117, 0.0180324, -0.00876689, 1
1.118, 0.0180236, -0.00884022, 1
1.119, 0.0180147, -0.00891342, 1
1.12, 0.0180057, -0.00898651, 1
1.121, 0.0179967, -0.00905949, 1
1.122, 0.0179876, -0.00913234, 1
1.123, 0.0179784, -0.00920508, 1
1.124, 0.0179692, -0.0092777, 1
1.125, 0.0179599, -0.00935019, 1
1.126, 0.0179505, -0.00942257, 1
1.127, 0.017941, -0.00949483, 1
1.128, 0.0179315, -0.00956696, 1
1.129, 0.0179219, -0.00963897, 1
1.13, 0.0179122, -0.00971086, 1
1.131, 0.0179025, -0.00978262, 1
1.132, 0.0178927, -0.00985426, 1
1.133, 0.0178828, -0.00992577, 1
1.134, 0.0178728, -0.00999716, 1
1.135, 0.0178628, -0.0100684, 1
1.136, 0.0178527, -0.0101396, 1
1.137, 0.0178425, -0.0102106, 1
1.138, 0.0178323, -0.0102814, 1
1.139, 0.0178219, -0.0103522, 1
1.14, 0.0178116, -0.0104228, 1
1.141, 0.0178011, -0.0104933, 1
1.142, 0.0177906, -0.0105636, 1
1.143, 0.01778, -0.0106339, 1
1.144, 0.0177693, -0.010704, 1
1.145, 0.0177586, -0.0107739, 1
1.146, 0.0177478, -0.0108437, 1
1.147, 0.0177369, -0.0109134, 1
1.148, 0.0177259, -0.010983, 1
1.149, 0.0177149, -0.0110524, 1
1.15, 0.0177038, -0.0111217, 1
1.151, 0.0176927, -0.0111909, 1
1.152, 0.0176814, -0.0112599, 1
1.153, 0.0176701, -0.0113287, 1
1.154, 0.0176588, -0.0113975, 1
1.155, 0.0176473, -0.0114661, 1
1.156, 0.0176358, -0.0115345, 1
1.157, 0.0176243, -0.0116028, 1
1.158, 0.0176126, -0.011671, 1
1.159, 0.0176009, -0.011739, 1
1.16, 0.0175892, -0.0118069, 1
1.161, 0.0175773, -0.0118747, 1
1.162, 0.0175654, -0.0119423, 1
1.163, 0.0175534, -0.0120097, 1
1.164, 0.0175414, -0.012077, 1
1.165, 0.0175293, -0.0121442, 1
1.166, 0.0175171, -0.0122112, 1
1.167, 0.0175049, -0.0122781, 1
1.168, 0.0174926, -0.0123448, 1
1.169, 0.0174802, -0.0124114, 1
1.17, 0.0174677, -0.0124779, 1
1.171, 0.0174552, -0.0125441, 1
1.172, 0.0174426, -0.0126103, 1
1.173, 0.01743, -0.0126763, 1
1.174, 0.0174173, -0.0127421, 1
1.175, 0.0174045, -0.0128078, 1
1.176, 0.0173917, -0.0128733, 1
1.177, 0.0173788, -0.0129387, 1
1.178, 0.0173658, -0.0130039, 1
1.179, 0.0173528, -0.013069, 1
1.18, 0.0173397, -0.0131339, 1
1.181, 0.0173265, -0.0131987, 1
1.182, 0.0173133, -0.0132633, 1
1.183, 0.0173, -0.0133277, 1
1.184, 0.0172866, -0.013392, 1
1.185, 0.0172732, -0.0134562, 1
1.186, 0.0172597, -0.0135201, 1
1.187, 0.0172461, -0.013584, 1
1.188, 0.0172325, -0.0136476, 1
1.189, 0.0172188, -0.0137111, 1
1.19, 0.0172051, -0.0137745, 1
1.191, 0.0171913, -0.0138377, 1
1.192, 0.0171774, -0.0139007, 1
1.193, 0.0171635, -0.0139635, 1
1.194, 0.0171495, -0.0140262, 1
1.195, 0.0171354, -0.0140888, 1
1.196, 0.0171213, -0.0141511, 1
1.197, 0.0171071, -0.0142134, 1
1.198, 0.0170929, -0.0142754, 1
1.199, 0.0170786, -0.0143373, 1
1.2, 0.0170642, -0.014399, 1
1.201, 0.0170498, -0.0144605, 1
1.202, 0.0170353, -0.0145219, 1
1.203, 0.0170207, -0.0145831, 1
1.204, 0.0170061, -0.0146442, 1
1.205, 0.0169915, -0.0147051, 1
1.206, 0.0169767, -0.0147658, 1
1.207, 0.0169619, -0.0148263, 1
1.208, 0.0169471, -0.0148867, 1
1.209, 0.0169322, -0.0149469, 1
1.21, 0.0169172, -0.0150069, 1
1.211, 0.0169021, -0.0150668, 1
1.212, 0.016887, -0.0151265, 1
1.213, 0.0168719, -0.015186, 1
1.214, 0.0168567, -0.0152453, 1
1.215, 0.0168414, -0.0153045, 1
1.216, 0.0168261, -0.0153635, 1
1.217, 0.0168107, -0.0154223, 1
1.218, 0.0167952, -0.015481, 1
1.219, 0.0167797, -0.0155395, 1
1.22, 0.0167641, -0.0155978, 1
1.221, 0.0167485, -0.0156559, 1
1.222, 0.0167328, -0.0157138, 1
1.223, 0.0167171, -0.0157716, 1
1.224, 0.0167013, -0.0158292, 1
1.225, 0.0166854, -0.0158866, 1
1.226, 0.0166695, -0.0159438, 1
1.227, 0.0166535, -0.0160009, 1
1.228, 0.0166375, -0.0160578, 1
1.229, 0.0166214, -0.0161144, 1
1.23, 0.0166053, -0.016171, 1
1.231, 0.0165891, -0.0162273, 1
1.232, 0.0165728, -0.0162834, 1
1.233, 0.0165565, -0.0163394, 1
1.234, 0.0165401, -0.0163952, 1
1.235, 0.0165237, -0.0164508, 1
1.236, 0.0165072, -0.0165062, 1
1.237, 0.0164907, -0.0165614, 1
1.238, 0.0164741, -0.0166165, 1
1.239, 0.0164575, -0.0166714, 1
1.24, 0.0164408, -0.016726, 1
1.241, 0.016424, -0.0167805, 1
1.242, 0.0164072, -0.0168348, 1
1.243, 0.0163904, -0.016889, 1
1.244, 0.0163734, -0.0169429, 1
1.245, 0.0163565, -0.0169966, 1
1.246, 0.0163394, -0.0170502, 1
1.247, 0.0163224, -0.0171036, 1
1.248, 0.0163052, -0.0171567, 1
1.249, 0.0162881, -0.0172097, 1
1.25, 0.0162708, -0.0172625, 1
1.251, 0.0162535, -0.0173151, 1
1.252, 0.0162362, -0.0173676, 1
1.253, 0.0162188, -0.0174198, 1
1.254, 0.0162014, -0.0174718, 1
1.255, 0.0161839, -0.0175237, 1
1.256, 0.0161663, -0.0175753, 1
1.257, 0.0161487, -0.0176268, 1
1.258, 0.0161311, -0.017678, 1
1.259, 0.0161133, -0.0177291, 1
1.26, 0.0160956, -0.01778, 1
1.261, 0.0160778, -0.0178307, 1
1.262, 0.0160599, -0.0178812, 1
1.263, 0.016042, -0.0179314, 1
1.264, 0.0160241, -0.0179815, 1
1.265, 0.0160061, -0.0180314, 1
1.266, 0.015988, -0.0180811, 1
1.267, 0.0159699, -0.0181306, 1
1.268, 0.0159517, -0.01818, 1
1.269, 0.0159335, -0.0182291, 1
1.27, 0.0159153, -0.018278, 1
1.271, 0.015897, -0.0183267, 1
1.272, 0.0158786, -0.0183752, 1
1.273, 0.0158602, -0.0184235, 1
1.274, 0.0158418, -0.0184716, 1
1.275, 0.0158233, -0.0185195, 1
1.276, 0.0158047, -0.0185672, 1
1.277, 0.0157862, -0.0186148, 1
1.278, 0.0157675, -0.0186621, 1
1.279, 0.0157488, -0.0187092, 1
1.28, 0.0157301, -0.0187561, 1
1.281, 0.0157113, -0.0188028, 1
1.282, 0.0156925, -0.0188493, 1
1.283, 0.0156736, -0.0188956, 1
1.284, 0.0156547, -0.0189417, 1
1.285, 0.0156357, -0.0189876, 1
1.286, 0.0156167, -0.0190332, 1
1.287, 0.0155977, -0.0190787, 1
1.288, 0.0155786, -0.019124, 1
1.289, 0.0155594, -0.0191691, 1
1.29, 0.0155402, -0.0192139, 1
1.291, 0.015521, -0.0192586, 1
1.292, 0.0155017, -0.019303, 1
1.293, 0.0154824, -0.0193473, 1
1.294, 0.015463, -0.0193913, 1
1.295, 0.0154436, -0.0194351, 1
1.296, 0.0154242, -0.0194787, 1
1.297, 0.0154047, -0.0195221, 1
1.298, 0.0153851, -0.0195653, 1
1.299, 0.0153655, -0.0196083, 1
1.3, 0.0153459, -0.0196511, 1
1.301, 0.0153262, -0.0196937, 1
1.302, 0.0153065, -0.0197361, 1
1.303, 0.0152867, -0.0197782, 1
1.304, 0.0152669, -0.0198201, 1
1.305, 0.0152471, -0.0198619, 1
1.306, 0.0152272, -0.0199034, 1
1.307, 0.0152073, -0.0199447, 1
1.308, 0.0151873, -0.0199858, 1
1.309, 0.0151673, -0.0200267, 1
1.31, 0.0151473, -0.0200673, 1
1.311, 0.0151272, -0.0201078, 1
1.312, 0.0151071, -0.020148, 1
1.313, 0.0150869, -0.0201881, 1
1.314, 0.0150667, -0.0202279, 1
1.315, 0.0150464, -0.0202675, 1
1.316, 0.0150262, -0.0203069, 1
1.317, 0.0150058, -0.020346, 1
1.318, 0.0149855, -0.020385, 1
1.319, 0.0149651, -0.0204237, 1
1.32, 0.0149446, -0.0204623, 1
1.321, 0.0149241, -0.0205006, 1
1.322, 0.0149036, -0.0205387, 1
1.323, 0.0148831, -0.0205765, 1
1.324, 0.0148625, -0.0206142, 1
1.325, 0.0148418, -0.0206516, 1
1.326, 0.0148212, -0.0206889, 1
1.327, 0.0148005, -0.0207259, 1
1.328, 0.0147797, -0.0207626, 1
1.329, 0.0147589, -0.0207992, 1
1.33, 0.0147381, -0.0208356, 1
1.331, 0.0147173, -0.0208717, 1
1.332, 0.0146964, -0.0209076, 1
1.333, 0.0146754, -0.0209433, 1
